    10.00            538.93           4.67191
    10.00           524.334           4.57512
    10.00           527.899           4.60208
    10.00           536.758           4.65347
    10.00            531.27           4.60816
    10.00           532.683           4.64276
    10.00           524.962           4.58709
    10.00            539.15           4.66526
    10.00           531.533           4.62267
    10.00           532.238           4.62743
    10.00           520.371           4.55315
    10.00           540.518            4.6783
    10.00           534.651           4.63783
    10.00           529.488            4.6142
    10.00           528.053           4.59934
    10.00           540.374           4.68473
    10.00           533.725           4.64711
    10.00           530.467           4.61148
    10.00           540.673           4.70486
    10.00           532.039           4.61365
    10.00           533.054           4.62447
    10.00           545.389           4.73758
    10.00           533.735            4.6464
    10.00           530.436           4.61078
    10.00           530.606           4.62546
    10.00           532.276           4.62444
    10.00           530.037           4.61374
    10.00           535.126           4.64485
    10.00           536.201            4.6455
    10.00           541.978           4.71612
    10.00            546.51           4.73982
    10.00           542.726           4.70652
    10.00           533.865           4.64063
    10.00            530.77            4.6157
    10.00           541.321           4.68453
    10.00           537.946           4.68691
    10.00           531.757            4.6238
    10.00           531.881           4.62554
    10.00           542.968            4.7128
    10.00           542.344           4.70214
    10.00            543.88           4.71204
    10.00           538.087           4.67532
    10.00           538.339           4.68153
    10.00           540.668           4.67513
    10.00           534.222           4.64291
    10.00           530.114           4.61076
    10.00            530.77           4.61768
    10.00           529.922           4.60963
    10.00           522.653           4.56294
    10.00           531.032           4.62029
