    35.00           144.706           1.28838
    35.00           141.788           1.27059
    35.00           142.797           1.27774
    35.00           143.913           1.28234
    35.00           143.078           1.27582
    35.00           143.516           1.28352
    35.00           142.023           1.27423
    35.00           144.652           1.28571
    35.00           143.159            1.2802
    35.00            143.41           1.27968
    35.00           141.488           1.26701
    35.00           144.581           1.28904
    35.00           143.665             1.281
    35.00           142.988           1.27873
    35.00           142.412           1.27589
    35.00           145.085           1.28958
    35.00           143.946           1.28819
    35.00           142.854           1.27496
    35.00            145.25           1.29731
    35.00            143.09           1.27508
    35.00           143.048            1.2764
    35.00           146.289            1.3035
    35.00           143.826           1.28525
    35.00           142.925           1.27633
    35.00           143.387           1.28577
    35.00           143.218           1.27717
    35.00           142.988           1.27831
    35.00           143.854           1.28225
    35.00           143.737            1.2792
    35.00           145.663            1.3011
    35.00           146.461           1.30364
    35.00           145.145           1.29315
    35.00           143.755           1.28288
    35.00           143.026           1.27752
    35.00           144.838           1.28853
    35.00           144.842           1.29449
    35.00           143.315           1.27919
    35.00           143.247           1.28024
    35.00           145.771           1.29951
    35.00           144.999            1.2907
    35.00           145.381           1.29429
    35.00           144.672            1.2901
    35.00           144.626           1.29128
    35.00           144.935           1.28729
    35.00           143.955           1.28541
    35.00           142.755           1.27451
    35.00           143.061           1.27882
    35.00           142.847           1.27534
    35.00           141.919           1.27032
    35.00           143.082           1.27721
