    60.00           16.7269         0.0731932
    60.00           16.4617         0.0723784
    60.00           16.5746         0.0727872
    60.00           16.6295         0.0728167
    60.00           16.6015         0.0726669
    60.00           16.5951         0.0729477
    60.00           16.4955         0.0726022
    60.00           16.7092         0.0730269
    60.00           16.6041         0.0727853
    60.00           16.5977         0.0728062
    60.00           16.4991         0.0729114
    60.00            16.658         0.0729672
    60.00           16.5866         0.0726633
    60.00           16.6097         0.0729258
    60.00           16.5003         0.0724396
    60.00           16.7791          0.073446
    60.00           16.7146         0.0732251
    60.00           16.5297         0.0725442
    60.00           16.8159          0.073838
    60.00           16.5261         0.0724023
    60.00           16.5727         0.0725318
    60.00           16.8471         0.0740677
    60.00           16.6246         0.0729377
    60.00           16.5764         0.0726927
    60.00           16.6393         0.0730736
    60.00            16.576         0.0726767
    60.00           16.5886         0.0727579
    60.00           16.6164         0.0728706
    60.00           16.5973         0.0726498
    60.00           16.8293         0.0740012
    60.00           16.8805          0.074042
    60.00           16.7333          0.073389
    60.00            16.613         0.0728634
    60.00           16.5906         0.0727517
    60.00           16.6445         0.0729439
    60.00            16.818         0.0737903
    60.00           16.5974          0.072841
    60.00           16.5978         0.0727766
    60.00           16.7981         0.0736434
    60.00           16.7415         0.0734383
    60.00           16.7899         0.0735513
    60.00           16.6807         0.0731973
    60.00           16.7721         0.0735886
    60.00           16.6716         0.0728556
    60.00           16.6393         0.0729337
    60.00           16.5645         0.0726756
    60.00           16.5758         0.0726923
    60.00           16.5531         0.0726633
    60.00           16.5352         0.0727973
    60.00           16.5973         0.0727831
