    10.00           105.149          0.350689
    10.00           102.242           0.34405
    10.00           102.987          0.346145
    10.00           104.672          0.349121
    10.00           103.789          0.346672
    10.00           103.748           0.34832
    10.00             102.4          0.345179
    10.00           105.153          0.349906
    10.00           103.863          0.347517
    10.00           103.696          0.347498
    10.00           101.554          0.343758
    10.00           105.364          0.350074
    10.00           104.166          0.347833
    10.00           103.366          0.347163
    10.00           103.195          0.345544
    10.00           105.213          0.351762
    10.00           105.233          0.350813
    10.00           102.953          0.345667
    10.00           105.889          0.353613
    10.00            103.38          0.345811
    10.00           104.254          0.347535
    10.00           106.244          0.354821
    10.00            104.11          0.348704
    10.00           103.457          0.346621
    10.00           103.736          0.347826
    10.00            103.67          0.347212
    10.00           103.585          0.347081
    10.00           104.017          0.348154
    10.00            104.52          0.348529
    10.00           105.842          0.353761
    10.00           106.556          0.355234
    10.00           105.991           0.35267
    10.00           103.993          0.348066
    10.00           103.604          0.347135
    10.00           104.945          0.349739
    10.00           105.729          0.353413
    10.00           103.411          0.347212
    10.00           104.067           0.34768
    10.00           105.812          0.353128
    10.00           105.972          0.352652
    10.00           106.202          0.353434
    10.00           104.919          0.350445
    10.00           105.674          0.352732
    10.00           104.783          0.349237
    10.00           104.108          0.348406
    10.00           103.462           0.34673
    10.00           103.775          0.347238
    10.00           102.961          0.345974
    10.00           102.068          0.344192
    10.00           103.868           0.34781
