    15.00           450.475           3.52398
    15.00           441.713           3.50425
    15.00           443.111           3.52233
    15.00           450.096           3.50602
    15.00           445.266           3.53832
    15.00           447.396           3.49232
    15.00           442.534            3.5131
    15.00           450.069           3.51637
    15.00           446.165           3.51042
    15.00           446.391           3.51688
    15.00           436.077           3.57685
    15.00           454.058           3.47152
    15.00           447.485           3.48909
    15.00           445.165           3.53816
    15.00            444.24           3.47637
    15.00           451.564           3.55996
    15.00           446.152           3.51662
    15.00           446.184           3.50947
    15.00           455.449            3.5349
    15.00            443.64           3.48786
    15.00           448.425           3.49971
    15.00           455.602           3.51241
    15.00           447.511           3.51018
    15.00           445.293           3.51586
    15.00            445.03           3.51023
    15.00           446.822           3.51494
    15.00           445.086           3.51887
    15.00           448.264           3.50789
    15.00           448.019            3.5046
    15.00           455.466           3.51285
    15.00           455.857           3.52355
    15.00           455.733           3.49206
    15.00           446.671           3.50791
    15.00            446.13            3.5193
    15.00           451.803           3.46814
    15.00           452.587           3.55451
    15.00           445.216           3.53564
    15.00           447.232           3.49194
    15.00           452.479           3.50873
    15.00           456.176           3.50386
    15.00           457.855           3.51474
    15.00           447.931           3.49331
    15.00           453.396           3.54113
    15.00           448.092           3.48968
    15.00           446.863           3.50742
    15.00           445.919           3.52202
    15.00           445.153           3.50036
    15.00            445.47           3.52609
    15.00           438.277           3.56469
    15.00           446.016           3.52382
