    60.00           122.497          0.852523
    60.00           121.072          0.844079
    60.00           121.554           0.84734
    60.00           122.126          0.849794
    60.00           121.759          0.847399
    60.00           121.862          0.849372
    60.00           121.084           0.84414
    60.00            122.58          0.853058
    60.00           121.825          0.848445
    60.00           121.817           0.84852
    60.00           120.575          0.842772
    60.00           122.689          0.852154
    60.00           121.659          0.847225
    60.00           121.946          0.849521
    60.00           121.263          0.845353
    60.00           122.893           0.85512
    60.00           122.034          0.854664
    60.00           121.639          0.844874
    60.00           123.585          0.861451
    60.00           121.068          0.842706
    60.00           121.811          0.847435
    60.00           123.534          0.861408
    60.00           121.844          0.850181
    60.00           121.739          0.847226
    60.00            121.81          0.849658
    60.00           121.815          0.847741
    60.00           121.683          0.848113
    60.00            122.03          0.849021
    60.00           121.771          0.847665
    60.00           123.581          0.861316
    60.00           123.583           0.86212
    60.00           123.105          0.856422
    60.00           121.751          0.847922
    60.00           121.877          0.848959
    60.00            122.34           0.84996
    60.00           123.205          0.860896
    60.00           121.668          0.847007
    60.00           121.931          0.849745
    60.00           122.863          0.858108
    60.00           123.292          0.856486
    60.00           123.652          0.859151
    60.00           121.952          0.851685
    60.00           123.093          0.857328
    60.00           121.891          0.848953
    60.00            121.86          0.849906
    60.00             121.8          0.847229
    60.00           121.561          0.848301
    60.00           121.669          0.845115
    60.00           120.982           0.84419
    60.00           121.715          0.848064
