    35.00           207.587            1.2337
    35.00           204.555           1.22304
    35.00           205.304           1.22582
    35.00           207.133            1.2319
    35.00           205.714            1.2228
    35.00            206.56           1.23377
    35.00           204.796           1.22495
    35.00           207.512           1.23235
    35.00            206.09            1.2271
    35.00           206.178           1.22951
    35.00           202.937           1.21455
    35.00            208.51           1.23771
    35.00           206.203           1.22757
    35.00            206.06           1.22952
    35.00           205.234           1.22392
    35.00           208.188           1.23929
    35.00           206.354           1.22919
    35.00           205.943           1.22817
    35.00           209.788           1.25013
    35.00           204.827           1.21717
    35.00           206.489           1.22715
    35.00             209.8           1.25065
    35.00           206.453           1.23246
    35.00           205.849           1.22576
    35.00           205.901           1.22739
    35.00           206.244           1.22934
    35.00           205.752           1.22593
    35.00            206.77           1.23296
    35.00           206.374           1.22716
    35.00           209.832           1.25052
    35.00           209.836           1.24938
    35.00           209.328           1.24449
    35.00            206.17           1.22965
    35.00           206.153           1.22808
    35.00           207.779           1.23587
    35.00           208.797           1.24476
    35.00           205.774           1.22785
    35.00           206.443           1.22901
    35.00           208.466            1.2419
    35.00           209.566           1.24564
    35.00           210.258           1.24961
    35.00           206.638           1.23139
    35.00           208.798           1.24327
    35.00           206.521           1.22662
    35.00           206.294           1.22885
    35.00           206.049           1.22877
    35.00           205.681           1.22602
    35.00           205.822           1.22798
    35.00           203.723           1.21658
    35.00           205.957           1.22855
