   220.00           3.29758          0.219105
   220.00           3.30919          0.218438
   220.00           3.31255          0.219134
   220.00           3.29188          0.218348
   220.00            3.3294          0.221664
   220.00           3.27717          0.216024
   220.00           3.29263          0.216185
   220.00             3.315          0.221658
   220.00           3.30794           0.21974
   220.00           3.30029          0.218221
   220.00           3.34444          0.219114
   220.00           3.26934          0.218391
   220.00           3.28038          0.217568
   220.00           3.32323          0.219813
   220.00           3.28928          0.216866
   220.00           3.31086           0.22078
   220.00           3.29341          0.216193
   220.00           3.30595          0.219852
   220.00           3.28795           0.21781
   220.00           3.29719          0.219152
   220.00            3.2914          0.217301
   220.00           3.27483          0.218571
   220.00           3.29706          0.217287
   220.00           3.30609          0.219513
   220.00           3.29671          0.216397
   220.00           3.30538          0.219787
   220.00           3.30668          0.219081
   220.00           3.29677          0.218168
   220.00           3.29575          0.218381
   220.00           3.27376          0.217936
   220.00           3.27989          0.218705
   220.00           3.26715          0.217089
   220.00           3.29775          0.217214
   220.00           3.30635          0.219799
   220.00           3.26936          0.218574
   220.00           3.29911          0.217535
   220.00            3.3144          0.219449
   220.00           3.29066          0.218002
   220.00           3.27787           0.21752
   220.00            3.2756          0.218374
   220.00           3.28093          0.218988
   220.00           3.27607          0.216843
   220.00           3.29498          0.217609
   220.00           3.28726          0.219577
   220.00           3.29515          0.218698
   220.00           3.30987          0.218763
   220.00            3.2961          0.217833
   220.00           3.31186          0.219745
   220.00           3.34213          0.220456
   220.00           3.29287          0.218185
