    45.00           86.3295             1.096
    45.00           84.8026           1.08118
    45.00           85.3833            1.0875
    45.00           85.8516           1.09054
    45.00           85.5164           1.08865
    45.00           85.6638           1.08891
    45.00           84.9704           1.08559
    45.00            86.253           1.09221
    45.00           85.5462           1.08902
    45.00           85.6353           1.08882
    45.00            84.753           1.08884
    45.00           86.1682           1.08788
    45.00           85.7437           1.08735
    45.00           85.4655           1.09018
    45.00           85.0718           1.08293
    45.00           86.5873           1.09974
    45.00           86.0178           1.10201
    45.00           85.3066           1.08121
    45.00           86.6583           1.10382
    45.00           85.4185           1.08252
    45.00           85.3919           1.08555
    45.00           87.1704           1.10504
    45.00           85.8758             1.094
    45.00           85.3925           1.08556
    45.00           85.7363           1.09114
    45.00           85.5082           1.08736
    45.00           85.4468           1.08903
    45.00           85.8519           1.08851
    45.00           85.7392           1.08856
    45.00            86.873           1.10268
    45.00           87.2913           1.10773
    45.00           86.4647           1.09495
    45.00           85.8383           1.09104
    45.00            85.437           1.08721
    45.00           86.2913           1.08665
    45.00           86.4848           1.10775
    45.00           85.6358           1.09106
    45.00           85.5308           1.08623
    45.00           86.9379           1.10347
    45.00            86.375           1.09442
    45.00           86.6063           1.09805
    45.00           86.3255           1.09583
    45.00           86.3129           1.10365
    45.00           86.3968           1.08932
    45.00           85.9887            1.0931
    45.00           85.2478           1.08486
    45.00           85.4668           1.08888
    45.00           85.3446           1.08359
    45.00           84.9933           1.08783
    45.00            85.458           1.08982
