    10.00           813.716           5.20642
    10.00            796.64           5.12384
    10.00           799.102           5.14131
    10.00           813.302           5.19745
    10.00           804.516           5.15423
    10.00           806.837           5.17991
    10.00           798.204           5.13388
    10.00           812.931           5.20044
    10.00           805.392             5.165
    10.00           805.703           5.16815
    10.00           786.397           5.08293
    10.00           820.194           5.22962
    10.00           808.029            5.1724
    10.00           803.237           5.16138
    10.00           801.506           5.14103
    10.00            815.66           5.22511
    10.00           804.798           5.16839
    10.00           805.568           5.16424
    10.00            821.76           5.26052
    10.00           801.216           5.13617
    10.00           810.313           5.17797
    10.00           821.663            5.2651
    10.00           807.735           5.17924
    10.00           803.721           5.15701
    10.00           802.771           5.15795
    10.00           806.679           5.17088
    10.00            803.36           5.15599
    10.00           809.153           5.18458
    10.00           809.427           5.17816
    10.00           821.367           5.26184
    10.00           822.615           5.26626
    10.00           822.872           5.25348
    10.00           806.285           5.16911
    10.00           805.245           5.16621
    10.00           815.601           5.21339
    10.00           816.829           5.23598
    10.00           803.777           5.16073
    10.00           807.079           5.17131
    10.00           816.543           5.23009
    10.00           823.702           5.25949
    10.00           827.018            5.2771
    10.00           808.104           5.18279
    10.00           818.757           5.23915
    10.00           809.284           5.17898
    10.00           806.557           5.17175
    10.00           804.941           5.16374
    10.00           803.284           5.15368
    10.00           804.225           5.16117
    10.00            790.54           5.09949
    10.00           805.154           5.16536
